ID,SMILES,affinity,COM,RMSD,mcs_size,PLIP_sim_1MVN,PLIP_sim_1QZU_pred,Cluster
KFD,c1cc(nc(c1)C(=O)Nc2cc3c(cc2N4CCCCC4)oc(n3)N5CCOCC5)c6cc7cc[nH]c7nc6,-9.07,5.0653932502652,6.32980355534588,3,0.2,0.2,no
WYC,c1cc(c(cc1Cl)C(=O)O)NC(=O)CSCc2cc(cc(c2)C(F)(F)F)C(F)(F)F,-7.75,6.13596457869456,6.27577871670132,7,0.4,0.4,no
XHK,CN1C=NC(=C(C1=O)Cl)Nc2ccc(cc2)CCN,-7.63,1.58719515194526,5.78961896659204,8,0.2,0.2,no
8PR,c1cc(ccc1[C@@H]2CCNC[C@H]2COc3ccc4c(c3)OCO4)F,-7.36,1.61461812110331,0.747441697235102,4,0.2,0.4,no
598,c1ccc(cc1)CS(=O)(=O)N2CCC(CC2)Nc3ccc4c(c3)sc5c4sc(c5OCC(=O)O)C(=O)O,-8.3,7.56455486785691,5.34977748075178,6,0.4,0.2,2636
8IR,COc1ccc(cc1)C(=O)Nc2ccc(cc2)C(=O)N(c3ccccc3Cl)c4ccncn4,-8.25,6.69214485695318,0.163667640172626,4,0.4,0.2,no
89O,COc1cc(cc(c1O)OC)[C@@H]2c3cc4c(cc3[C@H]([C@@H]5[C@@H]2C(=O)OC5)O)OCO4,-7.22,3.44240216864001,1.29725624469299,4,0.6,0.8,no
373,c1ccc2c(c1)C=C(C(=O)N2)c3cc4cc(ccc4[nH]3)CN5CCC(CC5)CN,-9.09,2.85961030072788,6.86328049956971,5,0,0.2,no
JMT,c1ccc2c(c1)nc(s2)N3CCN(CC3)Cc4c[nH]c5c4cc(cc5)O,-7.87,4.84002057104499,0.685296138070973,3,0.6,0.2,no
553,c1cnc(nc1c2cc3c([nH]2)[C@H](CNC3=O)CCF)N,-7.24,1.47092106275358,2.37192469141076,6,0.2,0.6,no
BMK,C[C@@]12c3ccccc3C[C@@H](N1)c4c2cccc4,-8.11,1.5079798510513,1.37469438835822,4,0,0.2,2114
C9Q,CCNC(=O)c1cc2c(ccnc2[nH]1)c3cccc(c3)Cl,-8.22,6.51372260087544,4.83959189458824,9,0.2,0.4,2531
LQA,[H]/N=C\1/C(=C(C=C2N1CCc3c2cc4c(c3)OCO4)c5ccc(c(c5)OC)OC(C)C)C#N,-7.7,3.52668651906166,4.52979374415191,9,0.2,0.4,no
WEE,c1cc(ccc1c2nnn(n2)C[C@H](CO)N)Oc3c(cc(cn3)Cl)F,-7.34,1.48777148471732,7.04445795763042,11,0.2,0.4,no
Y6I,c1cc(c(cc1COC(=O)N2CCc3cc(nn3CC2)C(=O)N4CCc5c(nn[nH]5)C4)F)OC(F)(F)F,-8.93,3.19569254497133,1.22101549255458,4,0.2,0,no
ZAM,CC(=O)N(C)Cc1cc(ccc1N)C(=O)N(C)Cc2cc3ccccc3n2C,-7.91,2.94818820789935,1.79035894551663,7,0.2,0.2,no
8VB,c1cc(cc(c1)NC(=O)c2ccc(s2)C(=O)c3cccc(c3)I)CC(C(=O)O)C(=O)O,-7.61,8.79839724514545,6.07957212693499,9,0.6,0.6,no
A1LW9,CCC(=O)Nc1ccc(cc1)Cn2c3c(c(n2)c4cc5cc(cc(c5s4)OC)C)c(ncn3)N,-8.51,2.49776295051089,5.32023175854736,9,0,0.2,no
ZNG,c1cc-2c(cc1C(F)(F)F)CNC(=O)c3c4c2cnc(n4cn3)NCc5c6ccoc6ccc5F,-8.72,4.82621941423977,6.96582079840268,5,0.2,0.2,2375
9ET,Cc1cc2c3ccc(cc3[nH]c2c4c1O[C@@](C=C4)(C)COC(=O)C)O,-7.67,3.39245561014267,0.780216896974346,5,0.4,0.2,2534
X5E,CC(C)Oc1ccc2ccn(c2c1)c3cncc(n3)c4ccc(cc4)C(=O)O,-8.52,4.46693692505135,0.522099428343489,9,0.2,0.2,2606
Q9G,Cc1ccc(cc1c2c3c(c4c(n[nH]c4n2)N)CCCC3)F,-8.27,2.02480597218621,0.984567038016298,4,0,0.2,1893
UXG,c1ccc(cc1)C(c2ccccc2)N3CC(C3)O,-7.33,1.41848570376426,8.71437534076724,2,0.4,0.2,2448
9Y8,CN1c2c([nH]nc2c3ccc(cc3)F)-c4ccccc4S1(=O)=O,-7.72,3.64151265498455,0.18159421104451,4,0.2,0.4,no
D64,Cc1ccc(cc1)c2ccc3c(c2)c(nc(n3)N)N,-7.66,2.07417198916391,0.110856700011961,4,0,0.6,no
CZY,C[C@H](c1ccc(cc1)C(F)(F)F)Nc2c3cnn(c3nc(n2)Cl)C,-7.45,2.32451238059693,6.00485431372549,7,0.2,0.4,1321
XI6,c1cnc(c2c1n(cn2)[C@@H]3C=C([C@H]([C@H]3O)O)CO)N,-7.38,1.86552461521174,8.16742110713552,4,0.2,0.4,no
6RY,Cc1c(cccn1)N[C@@H](C)c2ccc3c(c2)OCCO3,-7.03,0.832016559785626,5.24787219534777,7,0.4,0.4,no
PKS,C/C=C(\C)/[C@@H]([C@H](C)/C=C(\C)/C=C/C/C(=C/Cc1c(c(cc(n1)OC)O)C)/C)O,-7.82,2.70305289713945,5.69660731545429,12,0.2,0.2,no
FLV,c1c(cc(c2c1C(=O)C(=CC2=O)O)O)O,-6.99,2.18714312842543,8.70382358810894,2,0.6,0.8,2476
QC0,Cc1ccc(cc1N2C=Nc3ccc(cc3C2=O)N4CCN(CC4)C)NC(=O)c5ccoc5,-8.3,8.95505260943152,2.52743333835598,4,0.2,0.4,no
A1AL3,c1cc(c2cn[nH]c2c1)c3ccc(c(c3)CN4CCN(CC4)C(=O)c5ccco5)OCCCN6CCOCC6,-7.81,4.09144011771896,2.74836525893826,9,0.4,0.2,no
YBF,c1ccc(cc1)Cn2cc(c3c2nccc3)c4ccc(cc4[N+](=O)[O-])C(=O)Nc5ccccc5,-8.05,6.54112956191861,6.33429400914854,3,0.6,0.2,no
0WO,Cc1c(c(no1)c2ccccc2)C(=O)N[C@@H]([C@@H]3N[C@H](C(S3)(C)C)C(=O)O)C(=O)O,-7.51,4.12892169492823,7.00743363116067,8,0.4,0.4,1900
YGW,CS(=O)(=O)Nc1ccc(cc1)OCC(=O)CN2CCN(CC2)c3ccc(c(c3)F)F,-7.85,5.37024871456257,1.01760897986818,8,0.2,0.6,no
0WH,Cn1cc(c2c1ncnc2N)c3ccc4c(c3)CCN4C(=O)Cc5cccc(c5)C(F)(F)F,-9.29,3.02356468479939,0.0994772192153828,4,0,0.2,30
DU1,CCCN1C(=O)c2c(nc([nH]2)C3CCCCC3)N(C1=O)CCCNC(=O)c4ccc(cc4)S(=O)(=O)F,-7.52,5.14921359424696,4.70764894205908,11,0.4,0.6,no
A1H4Q,Cn1cc(c2c1c(ccc2)NS(=O)(=O)N3Cc4ccc(cc4C3)CN)Cl,-7.79,2.60318677877182,5.96725149873299,5,0.2,0.2,2514
Y8X,Cc1cccc(c1)[C@H]2Nc3cccc(c3C(=O)N2)Cl,-8.03,1.85044910100223,0.389689436347516,4,0.2,0,no
B8O,CN1C[C@H](C[C@H](C1)NC2=Nc3cc[nH]c3C(=O)N2C)c4ccc5c(c4)OCCO5,-7.68,3.91142727748318,1.94444906590198,4,0.6,0.2,2044
V2X,Cc1cccc(c1)[C@H]2C[C@@H]2C(=O)NNC(=O)C,-8.34,4.26090168152055,6.3506663532031,6,0.2,0.2,1578
IDT,[C@H]1([C@H](C(=C(O[C@H]1O)C(=O)O)O)O)O,-7.09,1.60370170080026,7.04566372004843,3,0.4,0.4,1644
YC1,c1ccc(cc1)Cn2c3ccccc3c(n2)c4ccc(o4)CO,-7.65,3.4247508891182,7.43919459068231,4,0.2,0.4,1897
83P,CNC(=O)[C@H]1Cc2c3ccccc3[nH]c2CN1C(=O)c4c(cco4)CNc5ccc6c(c5)nccn6,-8.82,5.08923377054829,6.65654770281475,6,0.2,0.2,2607
6TD,COc1ccc(cc1)Cc2nnc3n2nc(s3)c4cc5ccccc5[nH]4,-8.34,2.3593315214279,0.479144139507795,4,0,0.2,2519
A1ILA,c1cc(c2cc1S(=O)(=O)Nc3[n+](c4c(ccc(c4s3)Cl)O)CCCCCN(C2=O)C5CCC(CC5)N)O,-9.22,5.53966033758543,7.05180570597958,2,0.2,0.2,no
73B,C[C@H]1C[C@H](c2cc(ccc2N1C(=O)C)c3ccc(cc3)C(=O)O)Nc4ccc(cc4)Cl,-8.46,4.50492482921852,2.06122400013226,5,0.2,0.2,no
URJ,Cc1nccc(n1)N2CCCc3c2ccc(n3)C4(CC4)NC(=O)c5ccc(cc5)F,-8.03,5.36096626942493,0.147174208987043,4,0.4,0.2,no
HNX,c1ccc2c(c1)cccc2COc3ccc4c(c3)C[C@@](CC4)(C(=O)O)N,-7.89,5.2252665812,0.23102094239661,4,0.6,0.2,no
JF8,c1cc(cc2c1cc[nH]2)c3c(c([nH]n3)N)C#N,-6.98,1.59633777729018,7.05352521951713,2,0.4,0.6,no
K9V,c1ccc(cc1)CCCNC(=O)NC2CCC(CC2)OCc3c(cccc3F)F,-7.58,5.43044715093656,4.88427858519393,11,0.6,0.4,no
3FV,c1ccnc(c1)c2c(c[nH]n2)NC(=O)c3c(cn(n3)C4CCNCC4)Cl,-7.45,3.01266366671292,6.33361563866112,3,0.2,0.6,1847
U94,COCC(=O)N[C@@H](Cc1ccc(cc1)c2cc(cc(c2)Cl)Cl)[C@@H]([C@H](C(=O)O)O)O,-7.68,4.25580888520469,6.26557935927902,15,0.2,0.6,no
EJR,Cc1c(cccn1)c2cnc(n3c2nnc3)NCc4c(ccc5c4CCO5)F,-7.37,3.44811508333785,7.22690407331539,5,0.4,0.4,no
01I,c1cc2c(cc(o2)C(=O)O)c3c1cc4cc(oc4c3)C(=O)O,-8.9,1.2337302673655,7.04625298459363,3,0,0,2535
WY9,CC[C@@H]1C(=O)N(C(=O)N1)c2ccc(nc2)Oc3ccc(c(c3)OC)C,-7.24,2.98813967745816,1.12799601734686,6,0.6,0.4,1959
IJW,CN1CC(N=C1COc2c(nc(cn2)C3CC3)C(=O)N[C@H]4CCOC4)c5ccccc5,-7.47,3.96914902785281,0.832659364640834,4,0.4,0.4,no
GNF,COc1ccc(cc1)NCCNC(=O)[C@H](CC2CCCCC2)Nc3nc4ccccc4o3,-7.59,3.50886931612306,5.29013682519016,13,0.6,0.2,no
USF,Cc1c(cnc2c1NCCO2)c3cc4cc(ncc4c(c3F)N)Nc5cc6n(n5)CC(=O)N(CC6)C(C)C,-9.49,5.78792149132307,1.10104174388304,9,0.2,0.2,no
KKL,C#Cc1ccc(cc1)c2nnc(o2)NC(=O)c3ccc(cc3)N,-8.61,4.88948968586524,6.33051891755178,3,0.2,0.2,no
03L,c1ccc(c(c1)C(=O)NCc2c(cccc2Cl)Sc3ccc(cc3Cl)Cl)C(=O)O,-7.9,3.08312360686147,6.32813212468218,6,0.2,0.2,no
A1HZ6,COc1ccccc1C2=NO[C@]3(C2)CCC(=O)NC3=O,-7.12,2.34008382754515,1.44700496898109,4,0.6,0.4,no
4L9,C[C@@H](C(=O)N[C@H]1CC=C[C@@H](N(C1=O)C)c2ccccc2)NC(=O)Cc3cc(cc(c3)F)F,-8.05,5.67348853027385,5.0279576814542,12,0.4,0.2,1839
81G,Cc1c(cn[nH]1)c2cc3c(s2)C(=O)NC4(N3)CCC(CC4)(c5ccc(cc5)F)O,-8.73,5.10608682729456,0.679248878660235,4,0.2,0.2,no
3JU,Cc1c(scn1)c2ccc(cc2)CNC(=O)[C@@H]3C[C@H](CN3C(=O)CC(C)(C)C)O,-7.07,1.56208439967246,0.956614443261436,15,0.4,0.4,no
K8I,Cc1cccc(c1)N(C)C(=O)[C@@H]2[C@@H](CCN2c3c(c(cc(n3)C)C(F)(F)F)C#N)O,-7.28,3.47203549747593,0.941246382960575,5,0.4,0.6,no
MDI,Cc1ccc(c2c1[C@@H](CCC2)N(C)C(=O)c3c(cccn3)C(F)F)c4ccc5c(n[nH]c5c4)C,-8.66,5.00756893081924,1.79606604845844,5,0.2,0.2,no
P9X,C[C@@]1(C(=O)C=C(O1)C(=O)O)c2ccccc2,-7.04,1.25963339300667,0.653161865085064,4,0.4,0.4,2842
DEO,CCOc1ccc(cc1)c2ccc(cc2)C(=O)C[C@H](CCN3C(=O)c4ccccc4C3=O)C(=O)O,-8.03,6.73909798707186,0.845519287992332,10,0.6,0.2,no
87R,CC[C@H](c1ccc(cc1)OC(F)(F)F)NC(=O)c2cnn3c2ncc(c3)C,-8.15,1.86728166944736,5.11825541309737,11,0,0.2,no
W5B,c1ccc(cc1)c2cccc(c2)O,-7.06,1.46479027574109,8.70406706685884,2,0.4,0.4,no
NHI,c1cc(ccc1C(=O)O)Nc2ccnc(n2)Nc3ccc(cc3)C(=O)O,-7.68,3.60518744158068,7.045376188277,3,0.4,0.2,no
E3A,c1cc(ccc1n2ccc(n2)C3[C@H]4[C@@H]3CN(C4)C(=O)ON5C(=O)CCC5=O)F,-7.8,4.24396544363763,0.0048802693911376,2,0.2,0.4,no
27P,c1ccc(cc1)Cc2ccc(cc2)OCCN3CCCC3,-8.24,2.17209941181819,0.972472307762224,6,0,0.2,no
FJS,COc1ccc(cc1)c2c(noc2NC(=O)C3CC3)c4cc(c(cc4O)O)c5cncc6c5cccc6,-7.9,4.84902043407263,3.05455220419684,4,0.2,0.4,no
TJ2,CC(C)(C)NC(=O)[C@H](c1c2ccc(cc2[nH]c1C(=O)O)Cl)N(Cc3ccc(cc3)Cl)C=O,-7.44,3.87329272949578,2.67800976858074,12,0.4,0.4,no
KWP,c1cc(c(cc1N2C[C@@H](C(=N2)NC(=O)c3ccncc3)CCO)Cl)Cl,-7.34,4.4100611492055,5.20073299366834,7,0.8,0.6,no
417,c1c(c(cc(c1F)F)F)[C@H]2CC[C@@H](C[C@@H]2N)[N@@]3CCn4c(nnc4C(F)(F)F)C3,-7.95,3.29954256084133,7.05283085089425,2,0.2,0.2,2613
2JZ,COc1ccc(cc1OC)Nc2nc(nc(n2)Nc3ccc4c(c3)cccn4)NCCc5ccccc5F,-7.64,4.08316543088321,5.090992457563,8,0.2,0.6,no
A1AO4,Cc1c2cc(ccc2[nH]c1[C@H](c3ccccc3)C4=C([C@H](OC4=O)Cc5ccccc5)O)F,-8.95,3.4647636922491,1.28271320600511,4,0.2,0,no
5D1,Cc1cccc(c1)CN2CCC(CC2)CNC(=O)CCCOC3=CC(=O)N(c4c3cccc4)C,-8.14,3.41026938351844,5.24842508229914,13,0,0.4,no
J8I,CCC(=O)N(c1ccccc1)C2CCN(CC2)CCc3ccc(cc3)S(=O)(=O)N,-7.65,3.51772453878438,1.2200537925956,8,0.4,0.2,1824
EHA,CCCc1c2ccc(cc2ccc1OCCCOc3ccc4c(c3)ccn4CC(=O)O)C(=O)c5ccccc5,-8.9,5.49887872166357,1.25163291103176,9,0.2,0.2,no
RHH,Cc1nc2ccc(nc2n1CCOc3ccccn3)c4cc(nc(c4)N)N,-8.06,6.02163989648685,1.65101006266605,6,0.2,0.4,no
LGQ,c1ccc(cc1)c2nc(c3c(n2)[nH]nc3Nc4ccc(cc4)C(F)(F)F)N,-8.53,4.88830688805089,7.05326229920863,2,0.2,0.2,no
70Y,[H]/N=C\1/N[C@](CC(=O)N1Cc2cccc(c2)N3C[C@H](CC3=O)c4ccccc4)(C)C(C)C,-8.15,3.87551784652007,4.83645691812271,9,0.2,0.2,1431
P0H,c1ccc(cc1)COC(=O)NCC(=O)N2CCC[C@H]2C(=O)O,-7.61,1.81732216351946,5.32403315575192,8,0.2,0.2,no
UNB,[H]/N=C(\c1ccc(cc1)CNC(=O)Cc2c(ccc(c2O)NS(=O)(=O)c3cccc4c3cccc4)C)/N,-8.46,4.11536492032397,5.00258248469679,8,0,0.4,no
BSI,c1ccc(cc1)c2ccc(cc2)S(=O)(=O)[N@@]3Cc4ccccc4C[C@@H]3C(=O)O,-8.21,4.01363965610292,7.04536467362824,3,0.4,0,no
A4R,Cc1nnc(n1C2C[C@H]3CC[C@@H](C2)N3CC[C@@H](c4cccs4)NC(=O)C5CCCC5)C(C)C,-7.5,4.3243446405452,6.12891110977046,11,0.4,0.4,no
A1L0I,C[C@@H]1c2c(n(nn2)c3ncc(cn3)F)CCN1C(=O)c4cccc(c4Cl)C(F)(F)F,-7.83,4.49688267797295,0.100800436579115,4,0.2,0.4,no
4NY,c1cc(ccc1Cn2cc(c3c2cc(cc3)Cl)/C=C(\C#N)/c4ccc(cc4)C(=O)O)F,-7.91,4.99875438660486,7.0453852220525,3,0.4,0.2,no
374,C[C@@H]1CN(C[C@H](N1C(=O)c2ccc(cc2F)OC)C)C(=O)c3ccc(cc3F)OC,-7.48,3.30211644110255,0.184333667839455,4,0.2,0.6,no
37J,c1ccc(c(c1)C(=O)Nc2nc(cs2)C(=O)Nc3[nH]c4cc(ccc4n3)C(F)(F)F)OC(F)(F)F,-8.11,6.63092582836327,6.33129850853536,3,0.2,0.4,1795
H9B,CC[C@@H](C(=O)N[C@@]1(C[C@@H]1c2ccc(cc2)c3ccc(cc3)C(F)(F)F)CN)N,-7.29,1.40304993713461,4.82344747037339,10,0.2,0.4,2613
OX4,c1cc(c(cc1\C=N\OC(=O)C2CCCCC2)F)O,-8.18,4.02223456225773,8.70422204638973,2,0.2,0.2,no
D9B,CN1C=C(C=CC1=O)C(=O)Nc2ccc3c(c2)N(C(=O)O3)CCN(C)C,-7.58,4.99091791620832,3.71114575710245,9,0.4,0.4,2455
KC5,COc1ccc(cc1)N/C=C\2/c3c(c4c(o3)cc(c(c4Cl)O)Cl)CCC2=O,-7.83,2.9417244322589,7.91797901842751,4,0.2,0.2,no
II4,Cc1cccc(c1)n2cnc3c2ccc(c3)N,-7.5,1.09677615872405,0.111802258264458,4,0.2,0.2,2090
GW0,Cc1cc(ccc1OCC(=O)O)SCc2c(nc(s2)c3ccc(c(c3)F)C(F)(F)F)C,-7.92,5.07936364431424,5.22207468960968,6,0.2,0.4,no
UQA,CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,-7.31,1.65592774466127,1.15027120179258,6,0.2,0.4,1993
PD9,CCN(CC)C(=O)/C(=C/c1cc(c(c(c1)O)O)[N+](=O)[O-])/C#N,-7.14,1.20567960267076,2.55348004290419,11,0.2,0.8,no
8NH,Cc1c(ccc(c1Cl)C#N)N2C(=O)[C@@H]3[C@@H](CCN3C2=O)O,-7.2,2.56807836766981,0.117581961106833,4,0.4,0.4,no
6RG,c1ccc(cc1)CCNc2c3ccc(cc3nc(n2)c4ccccc4)N,-7.67,3.68793462288992,5.11978590446375,8,0.2,0.4,2555
5G7,Cc1ccccc1N=C(c2ccc(cc2)O)c3ccc(cc3)O,-7.72,2.51226522722726,0.827877925851495,4,0.4,0,no
7RI,CNC(=O)c1c2cc(ccc2[nH]n1)Br,-6.97,0.518902689164318,5.52783944864309,6,0.4,0.4,no
A1BM8,CC(=O)N1CCN(CC1)c2ccc(c(n2)c3ccc(c(c3)/C=C/4\C(=O)NC(=O)S4)F)N(=O)=O,-7.88,4.8770628081521,0.719602406276993,5,0.4,0.2,no
NGH,CC(C)C[N@](CC(=O)NO)S(=O)(=O)c1ccc(cc1)OC,-7,1.67027147860942,0.985679266976874,12,0.6,0.4,no
2K5,Cc1cc(on1)CNc2nccc(n2)Nc3cc([nH]n3)CCc4cc(cc(c4)OC)OC,-7.74,2.63752240762111,1.42475650986558,6,0.2,0.2,no
RKO,c1ccc2c(c1)[nH]c(n2)SCC(=O)Nc3ccc(cn3)Cl,-7.79,2.84072657610547,6.46048024965536,7,0.2,0.2,2613
MB5,CC1(c2c(c3ccc(cc3[nH]2)Cl)C[C@]45[C@H]1C[C@@]6(CCCN6C4)C(=O)N5)C,-7.61,4.0427963125112,0.763848969575625,4,0.2,0.6,no
K8S,c1cc(cc(c1)C(=O)N2C[C@H](CC(C2)(F)F)C(=O)Nc3ccc(cc3)Cl)c4ccco4,-8.31,4.48443108253069,6.33506280310925,3,0.2,0.2,no
QJC,C1CN(C[C@]1(CF)C(=O)O)C(=O)C2=CC(=O)NN=C2,-7.04,1.47946144310577,7.04553932948291,3,0.4,0.4,no
PD1,CCN(CC)CCCCNc1ncc2cc(c(nc2n1)NC(=O)NC(C)(C)C)c3cc(cc(c3)OC)OC,-7.33,1.87046771396611,2.14980139943727,15,0.2,0.4,no
NQD,Cc1cc(cc2c1O[C@](CC2)(C)CC/C=C(\C)/CC/C=C(\C)/CC/C=C(/C)\C(=O)O)O,-7.76,2.7448739765549,1.33802374241697,9,0.2,0.2,no
J8C,CCc1cc(ccc1CN2CC(C2)C(=O)O)/C(=N/OCc3ccc(c(c3)C(F)(F)F)C4CCCCC4)/C,-9.23,3.26763810732469,2.68568928929013,6,0,0.2,no
C1F,CCCc1c(c(c(o1)CCC(=O)O)C(=O)O)C,-7.01,1.30393110021016,5.0760982724368,9,0.4,0.4,no
V0H,c1cc(ccc1OCC#N)OC[C@H](CN2C=Nc3ccc(cc3C2=O)Cl)O,-7.43,3.96694847029534,5.09591244615088,8,0.4,0.4,2353
N94,c1cc2c(c(c1)C(=O)Nc3c(ccc(c3F)NS(=O)(=O)N4CCCC4)Cl)ncnc2N,-7.97,5.59515527978652,6.33445125576572,3,0.4,0.2,1954
D8A,C1CCC(CC1)[C@H]2C[C@H]([C@H]([C@@H]2N)O)O,-7.34,1.95686925623672,7.05209154092732,2,0.4,0.2,2441
517,CC(c1ccc[nH]1)C2=C3C=C(C=CC3=NC2=O)NC(=O)N,-7.39,2.3812405650475,1.98918056359301,5,0.2,0.4,no
E7K,Cc1cn(c(n1)C)c2ccc3c(c2)CN(CC3)c4ncc(s4)Cc5ccc(cc5)n6cccn6,-8.72,3.47119013936583,1.25141901203343,4,0.2,0,no
09K,c1cc(ccc1CC(=O)Nc2cc(n[nH]2)C3CC3)OC(F)(F)F,-7.8,1.19450077279245,6.1254080030165,6,0.2,0,no
YQZ,CCCC1=CC(=O)n2c(nc(n2)NCc3ccc(cc3)c4ccccc4)N1,-8.3,4.5030342105912,3.57955251814138,8,0.2,0.2,no
YEQ,C[C@H](c1ncccn1)N2CCC[C@@H](C2)c3ccc(cc3)O,-7.54,1.56311898012946,1.87649641456471,5,0.2,0.2,no
N5T,CN(C)C(=O)N1CC(=C[C@H]1c2ccccc2)c3cc(ccc3F)F,-8.15,2.56628675257988,3.14244183532149,6,0.2,0,no
GH4,[H]/N=C/c1ncc(c(n1)N(CCOc2ccccc2)Cc3ccc4c(c3)OCO4)F,-7.38,2.67517643587078,0.652575896888626,9,0.6,0.2,no
A1B1M,COc1ccccc1[C@@H](CN2C[C@H](CCC2=O)C(=O)N)O,-7.03,2.64130063735897,6.36560431076889,7,0.6,0.6,no
56V,c1ccc2c(c1)nc3n2[C@@H](CS3)O,-6.97,1.54117612819218,8.71461643894395,2,0.6,0.4,no
MJY,C[C@@H](CN1CCC2(CC1)C(=O)NCN2c3cccc(c3)F)NC(=O)c4ccc(cc4)Br,-8.18,4.1503491178638,5.44190123063685,10,0.2,0.2,2688
VH4,CC(C)(C1CCC(CC1)NC(=O)N2CCc3c(cnn3c4cccc(c4)F)C2)O,-8.51,5.04789638528989,1.52630257403634,9,0.4,0,no
D2B,CC(C)/C(=C/c1coc2c1c(nc(n2)N)N)/c3ccccc3OC,-7.15,2.94637633912064,1.24002715235502,10,0.4,0.6,no
4NX,c1cc(ccc1CC2=C([C@](OC2=O)(Cc3ccc(cc3)Cl)O)c4c[nH]c5c4ccc(c5)Cl)Cl,-8.24,4.29441530876154,0.520420315985727,3,0.4,0,no
A1IE5,Cc1cc(nc(n1)C2CC2)C(=O)Nc3cccc(c3)[C@@]4(CCNC(=O)O4)C,-7.33,4.7812384345584,0.0422379294922016,4,0.6,0.8,1888
UYD,CC(C)(C)c1cc(nn1C)Nc2c3cn[nH]c3nc(n2)N[C@@H](CO)c4ccccc4,-7.39,3.80231844945493,4.04432248399756,12,0.4,0.4,no
488,CN1[C@@H](CS[C@@H]1[C@H]2CSC(=N2)c3ccccc3O)C(=O)O,-7.3,1.6924449514231,0.286798260867176,4,0.2,0.4,30
A1AU0,c1ccc(cc1)O[C@H](CNC(=O)[C@@H]2C[C@@H]3CC[C@H]2C34CC4)C(=O)O,-7.39,2.42792197591953,6.19971983657925,11,0.2,0.4,no
A3F,COc1cc(cc(c1OC)OC)c2cc(cnc2N)c3cccc(c3)O,-7.56,3.25828000535464,2.40199833231409,4,0.2,0.4,no
KSF,c1ccc(cc1)c2cnc(c3n2cnc3)Nc4ccccc4Cl,-7.76,2.81292761433869,7.05359013188854,2,0.2,0.2,no
BO6,C[n+]1ccc(cc1)/C=C/c2cc3c4c([nH]c3cc2)ccc(c4)/C=C/c5cc[n+](cc5)C,-9.8,1.93138473524027,2.0192134819847,4,0,0,no
64M,COc1cc2c(c[nH]c2nc1)Cc3ccc(nc3)NCc4ccc(cc4)C(F)(F)F,-8.2,4.27274947823755,7.21955577053302,5,0.2,0.2,no
5PS,c1ccc2c(c1)c(c[nH]2)C[C@H](C(=O)Nc3ccncc3)NC(=O)c4ccc(cc4F)c5cccc(c5)F,-8.38,4.86958458965966,5.47422290625251,9,0.2,0.2,2177
AF,c1ccc-2c(c1)Cc3c2ccc(c3)N,-7.54,1.65701252319431,7.05356186646868,2,0.2,0.2,no
PM2,c1ccc(cc1)CCc2cc(cnc2)C(=O)N3CCC(CC3)c4cccc(c4)CN,-8.19,4.273432885674,3.57003755979728,6,0.2,0.2,2356
SWH,[B-](c1ccc(cc1)COc2ccc(cc2)\C=C/3\C(=O)N(C(=O)S3)Cc4ccc(cc4)F)(O)(O)O,-9.05,6.28951367724706,0.456645831347321,4,0.4,0,no
FW9,COc1cccc(c1)c2cc(nc(n2)N)NCc3ccc4c(c3)OCO4,-8,3.64030672693867,5.88424600210295,5,0.4,0,2536
LIE,CC(C)n1c2c(cnc(n2)Oc3c(cccc3F)F)nc1Nc4ccccc4F,-7.54,4.98069802498901,0.644170044215447,9,0.4,0.4,no
5F6,c1cc(c(c(c1)Cl)C(=O)c2ccc3c(c2)cccn3)Cl,-7.39,2.47770276712146,2.38418579101562e-07,1,0.4,0.2,1895
2NJ,CN1c2ccccc2N[C@@H](CC1=O)c3ccccc3,-7.63,2.20168719740375,1.23929946138409,4,0.4,0,no
9HS,C[C@@H](CC(=O)N1CCC(CC1)(CN2C=Nc3cc(ccc3C2=O)Cl)O)c4ccccc4,-8.58,5.44640231421096,0.59390364510104,8,0.2,0.2,no
K9B,[B-]1([C@H](Cc2cccc(c2O1)C(=O)O)NC(=O)CC3CCC(CC3)NCCN)(O)O,-7.4,2.53913837915618,7.4955157560594,8,0.4,0.2,no
TF1,C[C@H]1CN([C@@H](CN1C(=O)[C@](C)(C(F)(F)F)O)C)C(=O)c2ccc(cc2)C#N,-7.57,3.37003468883955,2.34068548073787,7,0.4,0.2,1990
NTD,c1cc(c(cc1C(F)(F)F)[N+](=O)[O-])C(=C2C(=O)CCCC2=O)O,-8.16,2.31086997030221,7.04303598613916,3,0,0.2,no
VY1,CNS(=O)(=O)N1CC[C@@H](C1)N2CCc3c2nc(nc3c4cnc(nc4)N)N5CCOCC5,-7.48,4.48652198055482,6.15104506681256,5,0.4,0.4,2332
A1L2K,c1ccc(cc1)NC(=N)NC(=O)c2c(nc(c(n2)Cl)N)N,-7.21,3.4480250519333,5.75100711184931,4,0.4,0.6,no
8LS,Cc1cc2c(cc1N3CC4=CN(C(=O)CC4=NC3=O)Cc5ccccc5)O[C@H](CC2)c6c(cccn6)F,-8.96,6.4822871375832,1.46842578063095,4,0.2,0.2,no
0VG,C[C@H]1CCCN1c2cccc(n2)Nc3cc(nn4c3ncc4)c5ccccc5,-7.82,4.84684021692325,0.247959088486056,4,0.4,0.2,2350
